9542|T118-R1	a46731dfdf38cb39cfae9a42b2da0a13	1088	Pfam	PF00931	NB-ARC domain	201	456	2.9E-25	T	17-02-2017	IPR002182	NB-ARC
9542|T118-R1	a46731dfdf38cb39cfae9a42b2da0a13	1088	Pfam	PF07725	Leucine Rich Repeat	618	637	5.6E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T119-R1	62a592d5ca289e1e2e53c61ba19bb8aa	997	Pfam	PF01582	TIR domain	17	191	2.9E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T119-R1	62a592d5ca289e1e2e53c61ba19bb8aa	997	Pfam	PF00931	NB-ARC domain	200	446	3.3E-23	T	17-02-2017	IPR002182	NB-ARC
9542|T119-R1	62a592d5ca289e1e2e53c61ba19bb8aa	997	Pfam	PF07725	Leucine Rich Repeat	602	621	2.8E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T120-R1	38321434cfbbedb56f369f7645e9a17c	1047	Pfam	PF01582	TIR domain	13	203	1.4E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T120-R1	38321434cfbbedb56f369f7645e9a17c	1047	Pfam	PF00931	NB-ARC domain	206	454	2.7E-23	T	17-02-2017	IPR002182	NB-ARC
9542|T120-R1	38321434cfbbedb56f369f7645e9a17c	1047	Pfam	PF07725	Leucine Rich Repeat	612	631	8.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T122-R1	d3df3ef5f4ad0864eea38b0107d09d65	1165	Pfam	PF01582	TIR domain	14	180	2.1E-34	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T122-R1	d3df3ef5f4ad0864eea38b0107d09d65	1165	Pfam	PF00931	NB-ARC domain	211	474	2.4E-22	T	17-02-2017	IPR002182	NB-ARC
9542|T122-R1	d3df3ef5f4ad0864eea38b0107d09d65	1165	Pfam	PF07725	Leucine Rich Repeat	638	657	3.6E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T123-R1	3904d252951509037fcb36853048b2db	1371	Pfam	PF03106	WRKY DNA -binding domain	1180	1237	1.1E-23	T	17-02-2017	IPR003657	WRKY domain
9542|T123-R1	3904d252951509037fcb36853048b2db	1371	Pfam	PF00931	NB-ARC domain	155	398	1.1E-26	T	17-02-2017	IPR002182	NB-ARC
9542|T123-R1	3904d252951509037fcb36853048b2db	1371	Pfam	PF07725	Leucine Rich Repeat	569	588	9.2E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF07725	Leucine Rich Repeat	1010	1029	4.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF05553	Cotton fibre expressed protein	1587	1620	5.4E-12	T	17-02-2017	IPR008480	Protein of unknown function DUF761, plant
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF00931	NB-ARC domain	272	417	4.6E-10	T	17-02-2017	IPR002182	NB-ARC
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF01582	TIR domain	448	580	1.7E-11	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF01582	TIR domain	50	199	1.0E-34	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T126-R1	177959441515df829b0620eac4766cad	1625	Pfam	PF00931	NB-ARC domain	600	839	9.2E-24	T	17-02-2017	IPR002182	NB-ARC
9542|T127-R1	60120657e42098993731c429cfef8984	1179	Pfam	PF01582	TIR domain	19	178	3.9E-36	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T127-R1	60120657e42098993731c429cfef8984	1179	Pfam	PF00931	NB-ARC domain	219	488	4.5E-27	T	17-02-2017	IPR002182	NB-ARC
9542|T127-R1	60120657e42098993731c429cfef8984	1179	Pfam	PF07725	Leucine Rich Repeat	630	649	1.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T130-R1	8c9712e3a50d9a1dc9ab467f9d5a35b2	805	Pfam	PF01582	TIR domain	22	188	8.0E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T130-R1	8c9712e3a50d9a1dc9ab467f9d5a35b2	805	Pfam	PF07725	Leucine Rich Repeat	467	486	3.5E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T132-R1	29bd98995676c258ded3ca3a2b55e265	387	Pfam	PF01582	TIR domain	10	174	2.4E-35	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T134-R1	e45fb5a7f6fcb968721053eb562271ca	1253	Pfam	PF00931	NB-ARC domain	178	412	3.8E-26	T	17-02-2017	IPR002182	NB-ARC
9542|T134-R1	e45fb5a7f6fcb968721053eb562271ca	1253	Pfam	PF07725	Leucine Rich Repeat	570	589	2.7E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T134-R1	e45fb5a7f6fcb968721053eb562271ca	1253	Pfam	PF01582	TIR domain	6	159	3.9E-16	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T135-R1	e92d8f7c2ffb0d57b33bfb839d81aa16	1226	Pfam	PF01582	TIR domain	19	185	8.3E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T135-R1	e92d8f7c2ffb0d57b33bfb839d81aa16	1226	Pfam	PF00931	NB-ARC domain	213	478	1.1E-27	T	17-02-2017	IPR002182	NB-ARC
9542|T135-R1	e92d8f7c2ffb0d57b33bfb839d81aa16	1226	Pfam	PF07725	Leucine Rich Repeat	630	648	2.5E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9542|T144-R1	39b1ae9745ef81b26e4c23e500f1391a	1210	Pfam	PF00931	NB-ARC domain	241	511	5.5E-18	T	17-02-2017	IPR002182	NB-ARC
9542|T144-R1	39b1ae9745ef81b26e4c23e500f1391a	1210	Pfam	PF01582	TIR domain	61	236	3.3E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9542|T144-R1	39b1ae9745ef81b26e4c23e500f1391a	1210	Pfam	PF07725	Leucine Rich Repeat	664	683	4.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
