7416|T012-R1	992b47c7c31bf11c520e3a20f661e2e4	1194	Pfam	PF07725	Leucine Rich Repeat	734	752	1.1E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T016-R1	a0e7a97da4d905dcf48fcd4b4b22b4dc	1121	Pfam	PF01582	TIR domain	12	176	7.1E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T016-R1	a0e7a97da4d905dcf48fcd4b4b22b4dc	1121	Pfam	PF00931	NB-ARC domain	188	423	1.9E-20	T	17-02-2017	IPR002182	NB-ARC
7416|T016-R1	a0e7a97da4d905dcf48fcd4b4b22b4dc	1121	Pfam	PF07725	Leucine Rich Repeat	556	574	8.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T021-R1	b36bd05175017d16b494d1f5fa1be66e	1191	Pfam	PF01582	TIR domain	12	189	1.3E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T021-R1	b36bd05175017d16b494d1f5fa1be66e	1191	Pfam	PF00931	NB-ARC domain	194	423	4.8E-18	T	17-02-2017	IPR002182	NB-ARC
7416|T021-R1	b36bd05175017d16b494d1f5fa1be66e	1191	Pfam	PF07725	Leucine Rich Repeat	574	593	9.0E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T021-R1	b36bd05175017d16b494d1f5fa1be66e	1191	Pfam	PF07725	Leucine Rich Repeat	712	731	1.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T021-R1	b36bd05175017d16b494d1f5fa1be66e	1191	Pfam	PF07725	Leucine Rich Repeat	879	897	1.6E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T023-R1	d7fde7ad46d5391afaccc2ecb9cc0580	1396	Pfam	PF01582	TIR domain	170	343	5.9E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T023-R1	d7fde7ad46d5391afaccc2ecb9cc0580	1396	Pfam	PF00931	NB-ARC domain	345	595	2.9E-20	T	17-02-2017	IPR002182	NB-ARC
7416|T023-R1	d7fde7ad46d5391afaccc2ecb9cc0580	1396	Pfam	PF07725	Leucine Rich Repeat	749	767	5.8E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T027-R1	f46d3e58ef258c218636a91942498852	936	Pfam	PF01582	TIR domain	13	189	1.7E-52	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T027-R1	f46d3e58ef258c218636a91942498852	936	Pfam	PF00931	NB-ARC domain	198	449	1.2E-25	T	17-02-2017	IPR002182	NB-ARC
7416|T027-R1	f46d3e58ef258c218636a91942498852	936	Pfam	PF07725	Leucine Rich Repeat	604	621	2.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T029-R1	99da797a5914c15278fd2e96244133a0	873	Pfam	PF01582	TIR domain	13	190	3.9E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T029-R1	99da797a5914c15278fd2e96244133a0	873	Pfam	PF00931	NB-ARC domain	191	443	2.8E-22	T	17-02-2017	IPR002182	NB-ARC
7416|T029-R1	99da797a5914c15278fd2e96244133a0	873	Pfam	PF07725	Leucine Rich Repeat	598	616	2.4E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T032-R1	a40b6fd218466749a58cb5c491675667	462	Pfam	PF01582	TIR domain	16	160	6.1E-42	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T032-R1	a40b6fd218466749a58cb5c491675667	462	Pfam	PF07725	Leucine Rich Repeat	395	414	3.4E-10	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T034-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF01582	TIR domain	13	189	6.9E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T034-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF00931	NB-ARC domain	198	445	6.0E-22	T	17-02-2017	IPR002182	NB-ARC
7416|T034-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF07725	Leucine Rich Repeat	598	617	3.2E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T044-R1	4218d0d55ce77c6482c3a57a26b000bf	1051	Pfam	PF01582	TIR domain	14	188	6.4E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T044-R1	4218d0d55ce77c6482c3a57a26b000bf	1051	Pfam	PF00931	NB-ARC domain	192	447	1.1E-21	T	17-02-2017	IPR002182	NB-ARC
7416|T044-R1	4218d0d55ce77c6482c3a57a26b000bf	1051	Pfam	PF07725	Leucine Rich Repeat	603	622	3.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T048-R1	adc9e1f1e3c6b30c6bc7eb5f18c47144	1210	Pfam	PF00931	NB-ARC domain	241	511	2.3E-18	T	17-02-2017	IPR002182	NB-ARC
7416|T048-R1	adc9e1f1e3c6b30c6bc7eb5f18c47144	1210	Pfam	PF01582	TIR domain	61	236	2.3E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T048-R1	adc9e1f1e3c6b30c6bc7eb5f18c47144	1210	Pfam	PF07725	Leucine Rich Repeat	664	683	4.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T049-R1	7ba8163b0839f5555c70dab797ad081f	900	Pfam	PF01582	TIR domain	16	187	3.8E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T049-R1	7ba8163b0839f5555c70dab797ad081f	900	Pfam	PF00931	NB-ARC domain	191	420	6.8E-20	T	17-02-2017	IPR002182	NB-ARC
7416|T049-R1	7ba8163b0839f5555c70dab797ad081f	900	Pfam	PF07725	Leucine Rich Repeat	608	627	9.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T050-R1	e2c3ec5eae2ab9d0c428813c43f17e26	1177	Pfam	PF00931	NB-ARC domain	184	453	3.8E-22	T	17-02-2017	IPR002182	NB-ARC
7416|T050-R1	e2c3ec5eae2ab9d0c428813c43f17e26	1177	Pfam	PF01582	TIR domain	20	179	4.3E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T050-R1	e2c3ec5eae2ab9d0c428813c43f17e26	1177	Pfam	PF07725	Leucine Rich Repeat	604	622	2.8E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T054-R1	09da81d25b4928308e32b96b7e0012bf	1220	Pfam	PF01582	TIR domain	19	189	1.0E-28	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T054-R1	09da81d25b4928308e32b96b7e0012bf	1220	Pfam	PF00931	NB-ARC domain	225	473	3.0E-28	T	17-02-2017	IPR002182	NB-ARC
7416|T054-R1	09da81d25b4928308e32b96b7e0012bf	1220	Pfam	PF07725	Leucine Rich Repeat	659	677	2.1E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T055.1-R1	74b1bb79e1d1b3b0dda85f338100abff	136	Pfam	PF01582	TIR domain	3	100	4.7E-7	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T055.2-R1	59cc8fb6d9fbf33e043c766845615b76	1366	Pfam	PF01582	TIR domain	1186	1283	1.5E-16	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T055.2-R1	59cc8fb6d9fbf33e043c766845615b76	1366	Pfam	PF07725	Leucine Rich Repeat	437	456	1.3E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T055.2-R1	59cc8fb6d9fbf33e043c766845615b76	1366	Pfam	PF00931	NB-ARC domain	45	269	1.0E-15	T	17-02-2017	IPR002182	NB-ARC
7416|T055.2-R1	59cc8fb6d9fbf33e043c766845615b76	1366	Pfam	PF00560	Leucine Rich Repeat	829	849	0.52	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T057-R1	fc48f201d9b8a55cfcdbed125fd70d2c	916	Pfam	PF00931	NB-ARC domain	49	207	2.5E-8	T	17-02-2017	IPR002182	NB-ARC
7416|T059-R1	2eb78278db9218cc09d909ec2c5bfaf4	804	Pfam	PF00931	NB-ARC domain	194	318	2.2E-10	T	17-02-2017	IPR002182	NB-ARC
7416|T059-R1	2eb78278db9218cc09d909ec2c5bfaf4	804	Pfam	PF01582	TIR domain	35	150	7.9E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T059-R1	2eb78278db9218cc09d909ec2c5bfaf4	804	Pfam	PF07725	Leucine Rich Repeat	451	470	1.0E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T062-R1	0e935a14e0c9b992d6e7c875ffca36bd	949	Pfam	PF00931	NB-ARC domain	10	252	1.0E-19	T	17-02-2017	IPR002182	NB-ARC
7416|T062-R1	0e935a14e0c9b992d6e7c875ffca36bd	949	Pfam	PF07725	Leucine Rich Repeat	407	423	1.0E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T065-R1	034ad755e3cdd59ce425e9f550199712	1122	Pfam	PF01582	TIR domain	14	190	4.2E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T065-R1	034ad755e3cdd59ce425e9f550199712	1122	Pfam	PF00931	NB-ARC domain	191	407	1.0E-16	T	17-02-2017	IPR002182	NB-ARC
7416|T065-R1	034ad755e3cdd59ce425e9f550199712	1122	Pfam	PF07725	Leucine Rich Repeat	606	624	2.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T066-R1	df9629af27698af28e3499f4bf9dd197	64	Pfam	PF01582	TIR domain	4	49	2.3E-12	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T067-R1	0ba74711eb9d50455eb14f4f1bf689ec	1138	Pfam	PF01582	TIR domain	12	164	3.7E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T067-R1	0ba74711eb9d50455eb14f4f1bf689ec	1138	Pfam	PF00931	NB-ARC domain	178	415	6.1E-17	T	17-02-2017	IPR002182	NB-ARC
7416|T067-R1	0ba74711eb9d50455eb14f4f1bf689ec	1138	Pfam	PF07725	Leucine Rich Repeat	598	615	4.6E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T070-R1	58a510341da1e4658ff9ffbad5a7ea34	1152	Pfam	PF01582	TIR domain	12	186	2.7E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T070-R1	58a510341da1e4658ff9ffbad5a7ea34	1152	Pfam	PF00931	NB-ARC domain	193	407	9.8E-15	T	17-02-2017	IPR002182	NB-ARC
7416|T070-R1	58a510341da1e4658ff9ffbad5a7ea34	1152	Pfam	PF07725	Leucine Rich Repeat	602	620	3.3E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T070-R1	58a510341da1e4658ff9ffbad5a7ea34	1152	Pfam	PF07725	Leucine Rich Repeat	738	757	3.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T073-R1	036c600255a4737fcbaa9d7dfb01ce89	459	Pfam	PF00931	NB-ARC domain	191	401	2.0E-16	T	17-02-2017	IPR002182	NB-ARC
7416|T073-R1	036c600255a4737fcbaa9d7dfb01ce89	459	Pfam	PF01582	TIR domain	38	166	7.7E-9	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T074-R1	53de206be933d42c41290ccb8b613e06	1024	Pfam	PF01582	TIR domain	11	178	1.5E-39	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T074-R1	53de206be933d42c41290ccb8b613e06	1024	Pfam	PF00931	NB-ARC domain	195	444	3.6E-26	T	17-02-2017	IPR002182	NB-ARC
7416|T074-R1	53de206be933d42c41290ccb8b613e06	1024	Pfam	PF07725	Leucine Rich Repeat	590	608	2.5E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T076-R1	6440d00f785b9dabefeb923b410d855b	840	Pfam	PF00931	NB-ARC domain	116	398	8.5E-110	T	17-02-2017	IPR002182	NB-ARC
7416|T076-R1	6440d00f785b9dabefeb923b410d855b	840	Pfam	PF13855	Leucine rich repeat	494	553	4.6E-10	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T077-R1	13b8c5d43ebb8126f28502d492c6ef7b	991	Pfam	PF13855	Leucine rich repeat	423	478	2.0E-9	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T077-R1	13b8c5d43ebb8126f28502d492c6ef7b	991	Pfam	PF00931	NB-ARC domain	45	327	6.9E-109	T	17-02-2017	IPR002182	NB-ARC
7416|T077-R1	13b8c5d43ebb8126f28502d492c6ef7b	991	Pfam	PF00931	NB-ARC domain	792	862	1.7E-15	T	17-02-2017	IPR002182	NB-ARC
7416|T081-R1	7318c61fd123db8e6d8f4892d4d4f0dc	182	Pfam	PF01582	TIR domain	3	168	6.4E-51	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T082-R1	661beb860d62ea7e90afc19b5e03079a	796	Pfam	PF00931	NB-ARC domain	20	184	1.6E-13	T	17-02-2017	IPR002182	NB-ARC
7416|T082-R1	661beb860d62ea7e90afc19b5e03079a	796	Pfam	PF07725	Leucine Rich Repeat	354	373	1.4E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T083-R1	dd46592bf50440b619be8eeacda836e2	1114	Pfam	PF00931	NB-ARC domain	273	532	6.3E-23	T	17-02-2017	IPR002182	NB-ARC
7416|T083-R1	dd46592bf50440b619be8eeacda836e2	1114	Pfam	PF07725	Leucine Rich Repeat	682	701	5.0E-10	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T083-R1	dd46592bf50440b619be8eeacda836e2	1114	Pfam	PF01582	TIR domain	89	266	1.8E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T085-R1	50161b6fc3133c81f2e3245ce5667412	379	Pfam	PF01582	TIR domain	10	187	3.6E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T085-R1	50161b6fc3133c81f2e3245ce5667412	379	Pfam	PF00931	NB-ARC domain	194	350	1.7E-8	T	17-02-2017	IPR002182	NB-ARC
7416|T086-R1	9b8027a57bb6296744618c81f662824a	287	Pfam	PF00931	NB-ARC domain	201	276	2.5E-6	T	17-02-2017	IPR002182	NB-ARC
7416|T086-R1	9b8027a57bb6296744618c81f662824a	287	Pfam	PF01582	TIR domain	32	133	1.9E-16	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T088.1-R1	72012db792481ff2c7cdbc5e624e9262	176	Pfam	PF01582	TIR domain	8	171	1.6E-55	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T088.2-R1	6ea77c67e3771c2f6a80cd5802aa6c4d	275	Pfam	PF01582	TIR domain	8	188	2.0E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T089-R1	023eeb488140674d4af4be30e2c65238	380	Pfam	PF00931	NB-ARC domain	192	330	5.0E-6	T	17-02-2017	IPR002182	NB-ARC
7416|T089-R1	023eeb488140674d4af4be30e2c65238	380	Pfam	PF01582	TIR domain	8	185	1.2E-56	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T090-R1	6319914074df7533d9c85330f1336e71	779	Pfam	PF00931	NB-ARC domain	228	488	4.1E-22	T	17-02-2017	IPR002182	NB-ARC
7416|T090-R1	6319914074df7533d9c85330f1336e71	779	Pfam	PF01582	TIR domain	48	225	1.4E-51	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T090-R1	6319914074df7533d9c85330f1336e71	779	Pfam	PF07725	Leucine Rich Repeat	643	661	3.8E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T091-R1	930a402a2b86ef28e219cd3dacf3c7b8	1324	Pfam	PF00931	NB-ARC domain	253	505	4.4E-24	T	17-02-2017	IPR002182	NB-ARC
7416|T091-R1	930a402a2b86ef28e219cd3dacf3c7b8	1324	Pfam	PF01582	TIR domain	66	243	1.1E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T091-R1	930a402a2b86ef28e219cd3dacf3c7b8	1324	Pfam	PF07725	Leucine Rich Repeat	681	700	2.4E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T093-R1	e964b76258f82ac1c5c274aecad6ac08	174	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	3	143	2.2E-42	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T094-R1	04ca215dee27e4fed39a1f604df26789	102	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	11	99	1.2E-15	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T095-R1	57a82a4092dd04f666e491893db00d62	145	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	3	142	4.1E-43	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T096-R1	9055a640e1e743a04c89aade02ef8488	213	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	143	2.6E-57	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T097-R1	ca3ce11631645c652a48cbe7db5796c1	205	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	142	2.4E-52	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T098-R1	9626c5ecdacc8bccc01e2d22187cdecd	189	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	142	3.7E-50	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
7416|T101-R1	a3a576ad241a1710e22a847511c8e4ef	1371	Pfam	PF03106	WRKY DNA -binding domain	1180	1237	1.1E-23	T	17-02-2017	IPR003657	WRKY domain
7416|T101-R1	a3a576ad241a1710e22a847511c8e4ef	1371	Pfam	PF00931	NB-ARC domain	155	398	1.1E-26	T	17-02-2017	IPR002182	NB-ARC
7416|T101-R1	a3a576ad241a1710e22a847511c8e4ef	1371	Pfam	PF07725	Leucine Rich Repeat	569	588	8.6E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T102-R1	aae64fe1664cbf844b36261106c64233	1172	Pfam	PF01582	TIR domain	14	180	4.8E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T102-R1	aae64fe1664cbf844b36261106c64233	1172	Pfam	PF00931	NB-ARC domain	211	474	6.7E-23	T	17-02-2017	IPR002182	NB-ARC
7416|T102-R1	aae64fe1664cbf844b36261106c64233	1172	Pfam	PF07725	Leucine Rich Repeat	638	657	3.6E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T105-R1	5d2f36bbacdf7f1587aa584218f2270c	1226	Pfam	PF01582	TIR domain	19	185	8.3E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T105-R1	5d2f36bbacdf7f1587aa584218f2270c	1226	Pfam	PF00931	NB-ARC domain	213	478	1.1E-27	T	17-02-2017	IPR002182	NB-ARC
7416|T105-R1	5d2f36bbacdf7f1587aa584218f2270c	1226	Pfam	PF07725	Leucine Rich Repeat	630	648	2.5E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T106-R1	dc50064949f94eadffdc3213c179b013	1253	Pfam	PF00931	NB-ARC domain	178	412	3.2E-25	T	17-02-2017	IPR002182	NB-ARC
7416|T106-R1	dc50064949f94eadffdc3213c179b013	1253	Pfam	PF07725	Leucine Rich Repeat	570	589	2.7E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T106-R1	dc50064949f94eadffdc3213c179b013	1253	Pfam	PF01582	TIR domain	6	159	3.9E-16	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T112-R1	bdc75133c77ee23f50d0bd3376b37aad	1067	Pfam	PF00931	NB-ARC domain	189	473	1.7E-60	T	17-02-2017	IPR002182	NB-ARC
7416|T112-R1	bdc75133c77ee23f50d0bd3376b37aad	1067	Pfam	PF13855	Leucine rich repeat	592	648	6.1E-7	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T114-R1	2d2f356e3765550209f29ed5fdaa0637	1424	Pfam	PF00931	NB-ARC domain	192	445	3.6E-59	T	17-02-2017	IPR002182	NB-ARC
7416|T118-R1	0c5b8adf6200b9baa5af0adaf2d95627	894	Pfam	PF00931	NB-ARC domain	160	441	5.2E-98	T	17-02-2017	IPR002182	NB-ARC
7416|T118-R1	NA	894	Coils	Coil	maj_vote_coils_paircoils_nlrparser	36	56	NA	NA	NA	NA	NA	NA	NA
7416|T118-R1	0c5b8adf6200b9baa5af0adaf2d95627	894	Pfam	PF13855	Leucine rich repeat	539	597	2.7E-9	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T120-R1	7fdff281ffb556d9d06dd0b52d27ab07	884	Pfam	PF00931	NB-ARC domain	159	439	1.2E-90	T	17-02-2017	IPR002182	NB-ARC
7416|T120-R1	NA	884	Coils	Coil	maj_vote_coils_paircoils_nlrparser	27	66	NA	NA	NA	NA	NA	NA	NA
7416|T120-R1	7fdff281ffb556d9d06dd0b52d27ab07	884	Pfam	PF13855	Leucine rich repeat	540	599	2.7E-12	T	17-02-2017	IPR001611	Leucine-rich repeat
7416|T123-R1	9250d67935cd2386035507787ab8bbd8	1129	Pfam	PF01582	TIR domain	16	223	1.5E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T123-R1	9250d67935cd2386035507787ab8bbd8	1129	Pfam	PF00931	NB-ARC domain	225	481	4.9E-32	T	17-02-2017	IPR002182	NB-ARC
7416|T123-R1	9250d67935cd2386035507787ab8bbd8	1129	Pfam	PF07725	Leucine Rich Repeat	680	698	4.7E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7416|T125-R1	31498b1f822a57775e35230a98e588db	1125	Pfam	PF01582	TIR domain	16	191	3.6E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7416|T125-R1	31498b1f822a57775e35230a98e588db	1125	Pfam	PF00931	NB-ARC domain	193	451	4.7E-28	T	17-02-2017	IPR002182	NB-ARC
