9658|T066-R1	317db863ae97e14b858e74e14b418943	1069	Pfam	PF00931	NB-ARC domain	188	432	1.4E-21	T	17-02-2017	IPR002182	NB-ARC
9658|T066-R1	317db863ae97e14b858e74e14b418943	1069	Pfam	PF07725	Leucine Rich Repeat	580	598	8.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T069-R1	986c51a2df4ba0ed5597ee43ea01d2ce	1324	Pfam	PF01582	TIR domain	10	171	2.3E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T069-R1	986c51a2df4ba0ed5597ee43ea01d2ce	1324	Pfam	PF00931	NB-ARC domain	185	418	1.1E-17	T	17-02-2017	IPR002182	NB-ARC
9658|T069-R1	986c51a2df4ba0ed5597ee43ea01d2ce	1324	Pfam	PF07725	Leucine Rich Repeat	563	581	2.4E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T069-R1	986c51a2df4ba0ed5597ee43ea01d2ce	1324	Pfam	PF07725	Leucine Rich Repeat	700	719	2.9E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T069-R1	986c51a2df4ba0ed5597ee43ea01d2ce	1324	Pfam	PF07725	Leucine Rich Repeat	860	878	1.7E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T072-R1	7f979e575ae17e32b1c63a2a27d85af4	864	Pfam	PF00931	NB-ARC domain	207	449	1.0E-19	T	17-02-2017	IPR002182	NB-ARC
9658|T072-R1	7f979e575ae17e32b1c63a2a27d85af4	864	Pfam	PF01582	TIR domain	56	130	6.6E-25	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T072-R1	7f979e575ae17e32b1c63a2a27d85af4	864	Pfam	PF07725	Leucine Rich Repeat	583	602	1.8E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T072-R1	7f979e575ae17e32b1c63a2a27d85af4	864	Pfam	PF01582	TIR domain	732	851	5.9E-38	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T073-R1	f560e83d49f1ff3e0e1e0db6a8d9cd20	1014	Pfam	PF00931	NB-ARC domain	207	449	1.4E-19	T	17-02-2017	IPR002182	NB-ARC
9658|T073-R1	f560e83d49f1ff3e0e1e0db6a8d9cd20	1014	Pfam	PF00931	NB-ARC domain	507	667	6.6E-14	T	17-02-2017	IPR002182	NB-ARC
9658|T073-R1	f560e83d49f1ff3e0e1e0db6a8d9cd20	1014	Pfam	PF01582	TIR domain	56	130	8.0E-25	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T073-R1	f560e83d49f1ff3e0e1e0db6a8d9cd20	1014	Pfam	PF07725	Leucine Rich Repeat	835	854	2.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T074-R1	356b5a1521224debfb3f708cf466c6a8	380	Pfam	PF00931	NB-ARC domain	110	353	1.4E-20	T	17-02-2017	IPR002182	NB-ARC
9658|T074-R1	356b5a1521224debfb3f708cf466c6a8	380	Pfam	PF01582	TIR domain	2	96	1.1E-13	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T075-R1	0c2066a414fe50cfbb549ec6571683ad	576	Pfam	PF00931	NB-ARC domain	1	232	5.9E-18	T	17-02-2017	IPR002182	NB-ARC
9658|T075-R1	0c2066a414fe50cfbb549ec6571683ad	576	Pfam	PF07725	Leucine Rich Repeat	400	419	1.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T078-R1	69209c4debcde4bbef50a40b95b184a2	1351	Pfam	PF01582	TIR domain	12	178	1.9E-43	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T078-R1	69209c4debcde4bbef50a40b95b184a2	1351	Pfam	PF00931	NB-ARC domain	194	447	5.0E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T078-R1	69209c4debcde4bbef50a40b95b184a2	1351	Pfam	PF07725	Leucine Rich Repeat	737	757	1.8E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T079-R1	28092c227b7ff250f1779036c8196b2f	1383	Pfam	PF01582	TIR domain	13	175	2.8E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T079-R1	28092c227b7ff250f1779036c8196b2f	1383	Pfam	PF00931	NB-ARC domain	189	444	1.8E-18	T	17-02-2017	IPR002182	NB-ARC
9658|T079-R1	28092c227b7ff250f1779036c8196b2f	1383	Pfam	PF07725	Leucine Rich Repeat	618	636	4.3E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T079-R1	28092c227b7ff250f1779036c8196b2f	1383	Pfam	PF07725	Leucine Rich Repeat	755	774	4.8E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T083-R1	ff78f893645ca19419875496ae3bb958	516	Pfam	PF01582	TIR domain	12	189	2.7E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T083-R1	ff78f893645ca19419875496ae3bb958	516	Pfam	PF00931	NB-ARC domain	192	304	3.0E-6	T	17-02-2017	IPR002182	NB-ARC
9658|T085-R1	5db5bc668e34a6502e7f3a2c102129ca	363	Pfam	PF01582	TIR domain	2	82	5.0E-17	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T085-R1	5db5bc668e34a6502e7f3a2c102129ca	363	Pfam	PF00931	NB-ARC domain	93	336	1.2E-20	T	17-02-2017	IPR002182	NB-ARC
9658|T088-R1	2bb9e5a8374b2473bd664cc5dc1eaed5	1309	Pfam	PF01582	TIR domain	11	182	4.1E-43	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T088-R1	2bb9e5a8374b2473bd664cc5dc1eaed5	1309	Pfam	PF07725	Leucine Rich Repeat	1146	1165	2.7E-10	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T088-R1	2bb9e5a8374b2473bd664cc5dc1eaed5	1309	Pfam	PF00931	NB-ARC domain	187	418	4.2E-16	T	17-02-2017	IPR002182	NB-ARC
9658|T088-R1	2bb9e5a8374b2473bd664cc5dc1eaed5	1309	Pfam	PF01582	TIR domain	594	724	8.6E-14	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T088-R1	2bb9e5a8374b2473bd664cc5dc1eaed5	1309	Pfam	PF00931	NB-ARC domain	755	987	2.5E-21	T	17-02-2017	IPR002182	NB-ARC
9658|T089-R1	fcf884591fbe264fd84cd14b92aec884	1253	Pfam	PF00931	NB-ARC domain	241	485	3.4E-25	T	17-02-2017	IPR002182	NB-ARC
9658|T089-R1	fcf884591fbe264fd84cd14b92aec884	1253	Pfam	PF01582	TIR domain	56	222	1.3E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T090-R1	950e500a4035fb517652ff0b383d3e4d	757	Pfam	PF01582	TIR domain	469	631	1.1E-35	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T091-R1	55ec0e7f7cc3a25eb69103dba6f58f94	958	Pfam	PF00931	NB-ARC domain	177	411	6.4E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T091-R1	55ec0e7f7cc3a25eb69103dba6f58f94	958	Pfam	PF07725	Leucine Rich Repeat	581	600	3.9E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T091-R1	55ec0e7f7cc3a25eb69103dba6f58f94	958	Pfam	PF01582	TIR domain	6	164	2.1E-21	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T092-R1	b77f8d6723edba93c235d33e37082194	1189	Pfam	PF01582	TIR domain	15	184	1.8E-35	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T092-R1	NA	1189	Coils	Coil	maj_vote_coils_paircoils_nlrparser	198	225	NA	NA	NA	NA	NA	NA	NA
9658|T092-R1	b77f8d6723edba93c235d33e37082194	1189	Pfam	PF00931	NB-ARC domain	225	478	7.2E-16	T	17-02-2017	IPR002182	NB-ARC
9658|T092-R1	b77f8d6723edba93c235d33e37082194	1189	Pfam	PF07725	Leucine Rich Repeat	643	662	7.9E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T096-R1	9626c5ecdacc8bccc01e2d22187cdecd	189	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	142	3.7E-50	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T097-R1	ca3ce11631645c652a48cbe7db5796c1	205	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	142	2.4E-52	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T098-R1	9055a640e1e743a04c89aade02ef8488	213	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	5	143	2.6E-57	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T099-R1	dcbe42abbc78fdff2b8ef67043c3fa86	145	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	4	142	5.4E-43	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T100-R1	04ca215dee27e4fed39a1f604df26789	102	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	11	99	1.2E-15	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T101-R1	0eb3934ea8574395cd3a706217440615	145	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	3	142	5.7E-42	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T102-R1	47bf1df36bc9e9022273aed3750697d7	174	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	3	143	2.7E-39	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T103-R1	ce32f293c3933fa2fb7d09614ad7c366	317	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	146	279	6.6E-40	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T103-R1	ce32f293c3933fa2fb7d09614ad7c366	317	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	7	137	1.0E-29	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T104-R1	e1d3a19cd37a53e64f2d5c2d7e51b70d	162	Pfam	PF05659	Arabidopsis broad-spectrum mildew resistance protein RPW8	12	147	3.1E-38	T	17-02-2017	IPR008808	Powdery mildew resistance protein, RPW8 domain
9658|T108-R1	a235347b14f7d8304a9b6c8f71beb89d	1120	Pfam	PF01582	TIR domain	13	188	5.2E-55	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T108-R1	a235347b14f7d8304a9b6c8f71beb89d	1120	Pfam	PF00931	NB-ARC domain	190	432	4.0E-18	T	17-02-2017	IPR002182	NB-ARC
9658|T108-R1	a235347b14f7d8304a9b6c8f71beb89d	1120	Pfam	PF07725	Leucine Rich Repeat	606	624	2.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T110-R1	9d4bc3ff21da4199ca5dc89d0ce528b9	1126	Pfam	PF01582	TIR domain	13	189	6.8E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T110-R1	9d4bc3ff21da4199ca5dc89d0ce528b9	1126	Pfam	PF00931	NB-ARC domain	190	411	5.4E-16	T	17-02-2017	IPR002182	NB-ARC
9658|T110-R1	9d4bc3ff21da4199ca5dc89d0ce528b9	1126	Pfam	PF07725	Leucine Rich Repeat	610	628	2.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T111-R1	0a5375b1afc89b43b6bf956de923a958	963	Pfam	PF00931	NB-ARC domain	1	225	1.5E-14	T	17-02-2017	IPR002182	NB-ARC
9658|T111-R1	0a5375b1afc89b43b6bf956de923a958	963	Pfam	PF07725	Leucine Rich Repeat	404	421	1.1E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T113-R1	6f323b2d2c4f6291906bbc1e4faec327	1231	Pfam	PF00931	NB-ARC domain	249	505	7.5E-26	T	17-02-2017	IPR002182	NB-ARC
9658|T113-R1	6f323b2d2c4f6291906bbc1e4faec327	1231	Pfam	PF01582	TIR domain	64	242	1.6E-55	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T113-R1	6f323b2d2c4f6291906bbc1e4faec327	1231	Pfam	PF07725	Leucine Rich Repeat	672	691	1.8E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T115-R1	6c93578e0d6aa2f5932a2acf30f6e828	570	Pfam	PF01582	TIR domain	87	245	3.5E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T116-R1	4a1c7f9b0d669f43503966219df63889	1280	Pfam	PF00931	NB-ARC domain	279	532	1.7E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T116-R1	4a1c7f9b0d669f43503966219df63889	1280	Pfam	PF07725	Leucine Rich Repeat	691	710	1.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T116-R1	4a1c7f9b0d669f43503966219df63889	1280	Pfam	PF01582	TIR domain	93	270	2.6E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T128-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF01582	TIR domain	13	189	6.9E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T128-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF00931	NB-ARC domain	198	445	6.0E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T128-R1	5e31a52360246ce7583221f7bddc35f6	1089	Pfam	PF07725	Leucine Rich Repeat	598	617	3.2E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T129-R1	4af51868093506adec70a0c4d5d01fc7	1046	Pfam	PF01582	TIR domain	16	192	1.3E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T129-R1	4af51868093506adec70a0c4d5d01fc7	1046	Pfam	PF00931	NB-ARC domain	198	450	7.3E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T129-R1	4af51868093506adec70a0c4d5d01fc7	1046	Pfam	PF07725	Leucine Rich Repeat	604	623	8.7E-10	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T131-R1	059ad296a5a7cbf12473a2d53de94df4	1059	Pfam	PF01582	TIR domain	13	182	1.5E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T131-R1	059ad296a5a7cbf12473a2d53de94df4	1059	Pfam	PF00931	NB-ARC domain	183	435	4.0E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T131-R1	059ad296a5a7cbf12473a2d53de94df4	1059	Pfam	PF07725	Leucine Rich Repeat	590	608	3.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T132-R1	cd455ae3058ade79d9e264bdf742074d	161	Pfam	PF01582	TIR domain	13	153	4.7E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T134-R1	1a788c6256d1d1ceb14cbd026c4d2d45	987	Pfam	PF01582	TIR domain	13	191	4.6E-51	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T134-R1	1a788c6256d1d1ceb14cbd026c4d2d45	987	Pfam	PF00931	NB-ARC domain	200	451	1.1E-24	T	17-02-2017	IPR002182	NB-ARC
9658|T134-R1	1a788c6256d1d1ceb14cbd026c4d2d45	987	Pfam	PF07725	Leucine Rich Repeat	606	623	3.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T142-R1	c45ac85f969308dd2986ccb94cc8444f	1028	Pfam	PF01582	TIR domain	13	187	3.5E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T142-R1	c45ac85f969308dd2986ccb94cc8444f	1028	Pfam	PF00931	NB-ARC domain	270	434	1.6E-15	T	17-02-2017	IPR002182	NB-ARC
9658|T142-R1	c45ac85f969308dd2986ccb94cc8444f	1028	Pfam	PF07725	Leucine Rich Repeat	580	599	3.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T144-R1	1a560c5afec01eb8bbaaf152a2fa392b	287	Pfam	PF14299	Phloem protein 2	153	278	5.3E-22	T	17-02-2017	IPR025886	Phloem protein 2-like
9658|T144-R1	1a560c5afec01eb8bbaaf152a2fa392b	287	Pfam	PF01582	TIR domain	22	119	1.0E-7	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T145.1-R1	2e71858fdc7c3db53a6105f889368715	392	Pfam	PF01582	TIR domain	16	184	5.7E-36	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T145.1-R1	2e71858fdc7c3db53a6105f889368715	392	Pfam	PF14299	Phloem protein 2	238	390	1.6E-30	T	17-02-2017	IPR025886	Phloem protein 2-like
9658|T145.2-R1	53069cf2b28f5d07b5177f84c5fd61b3	353	Pfam	PF01582	TIR domain	15	179	9.3E-35	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T145.2-R1	53069cf2b28f5d07b5177f84c5fd61b3	353	Pfam	PF14299	Phloem protein 2	198	352	9.8E-24	T	17-02-2017	IPR025886	Phloem protein 2-like
9658|T146-R1	4a987c2a3d31c2fe42a6c2a98a2f377f	1165	Pfam	PF01582	TIR domain	14	180	4.4E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T146-R1	4a987c2a3d31c2fe42a6c2a98a2f377f	1165	Pfam	PF00931	NB-ARC domain	211	474	1.9E-22	T	17-02-2017	IPR002182	NB-ARC
9658|T146-R1	4a987c2a3d31c2fe42a6c2a98a2f377f	1165	Pfam	PF07725	Leucine Rich Repeat	638	657	3.6E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T147-R1	ac34097ce62ed204097a20218b86ab67	1371	Pfam	PF03106	WRKY DNA -binding domain	1181	1235	2.9E-23	T	17-02-2017	IPR003657	WRKY domain
9658|T147-R1	ac34097ce62ed204097a20218b86ab67	1371	Pfam	PF00931	NB-ARC domain	154	399	1.8E-28	T	17-02-2017	IPR002182	NB-ARC
9658|T147-R1	ac34097ce62ed204097a20218b86ab67	1371	Pfam	PF07725	Leucine Rich Repeat	570	589	9.2E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9658|T152-R1	90cb77bfb680cda601e5da7bc6d8a355	1245	Pfam	PF00931	NB-ARC domain	199	468	1.1E-21	T	17-02-2017	IPR002182	NB-ARC
9658|T152-R1	90cb77bfb680cda601e5da7bc6d8a355	1245	Pfam	PF01582	TIR domain	20	194	7.1E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T153-R1	3dd030f94bc8af2e12ec211ea6cc2334	900	Pfam	PF01582	TIR domain	16	187	3.8E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9658|T153-R1	3dd030f94bc8af2e12ec211ea6cc2334	900	Pfam	PF00931	NB-ARC domain	191	420	7.3E-20	T	17-02-2017	IPR002182	NB-ARC
